scope_key,repeat_signature,n_repeats,pairwise_comparisons,exact_repeat_flip_rate,response_entropy
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""core"", ""manipulation_type"": ""core"", ""scenario_id"": ""S0248"", ""semantic_labels"": 1, ""option_order"": ""PT|CAR|SLOW_MODES"", ""TimePT_scaled"": 1.14, ""WaitingTimePT_scaled"": 0.4, ""MarginalCostPT_scaled"": 0.0, ""TimeCar_scaled"": 1.495, ""CostCarCHF_scaled"": 5.484, ""distance_km_scaled"": 85.7}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""core"", ""manipulation_type"": ""core"", ""scenario_id"": ""S0292"", ""semantic_labels"": 1, ""option_order"": ""PT|CAR|SLOW_MODES"", ""TimePT_scaled"": 0.72, ""WaitingTimePT_scaled"": 0.25, ""MarginalCostPT_scaled"": 2.5, ""TimeCar_scaled"": 0.34, ""CostCarCHF_scaled"": 0.791, ""distance_km_scaled"": 10.8}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""core"", ""manipulation_type"": ""core"", ""scenario_id"": ""S0320"", ""semantic_labels"": 1, ""option_order"": ""PT|CAR|SLOW_MODES"", ""TimePT_scaled"": 0.615, ""WaitingTimePT_scaled"": 0.2333333333333333, ""MarginalCostPT_scaled"": 0.96, ""TimeCar_scaled"": 0.22, ""CostCarCHF_scaled"": 0.661, ""distance_km_scaled"": 9.2}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""core"", ""manipulation_type"": ""core"", ""scenario_id"": ""S0614"", ""semantic_labels"": 1, ""option_order"": ""PT|CAR|SLOW_MODES"", ""TimePT_scaled"": 0.315, ""WaitingTimePT_scaled"": 0.15, ""MarginalCostPT_scaled"": 1.24, ""TimeCar_scaled"": 0.12, ""CostCarCHF_scaled"": 0.271, ""distance_km_scaled"": 3.0}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""core"", ""manipulation_type"": ""core"", ""scenario_id"": ""S0645"", ""semantic_labels"": 1, ""option_order"": ""PT|CAR|SLOW_MODES"", ""TimePT_scaled"": 0.575, ""WaitingTimePT_scaled"": 0.1666666666666666, ""MarginalCostPT_scaled"": 0.64, ""TimeCar_scaled"": 0.24, ""CostCarCHF_scaled"": 0.567, ""distance_km_scaled"": 7.0}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""dominance"", ""manipulation_type"": ""dominance"", ""scenario_id"": ""S0320"", ""semantic_labels"": 1, ""option_order"": ""PT|CAR|SLOW_MODES"", ""TimePT_scaled"": 0.615, ""WaitingTimePT_scaled"": 0.2333333333333333, ""MarginalCostPT_scaled"": 1.261, ""TimeCar_scaled"": 0.22, ""CostCarCHF_scaled"": 0.661, ""distance_km_scaled"": 9.2}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""dominance"", ""manipulation_type"": ""dominance"", ""scenario_id"": ""S0645"", ""semantic_labels"": 1, ""option_order"": ""PT|CAR|SLOW_MODES"", ""TimePT_scaled"": 0.575, ""WaitingTimePT_scaled"": 0.1666666666666666, ""MarginalCostPT_scaled"": 1.167, ""TimeCar_scaled"": 0.24, ""CostCarCHF_scaled"": 0.567, ""distance_km_scaled"": 7.0}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""label_mask_twin"", ""manipulation_type"": ""label_mask"", ""scenario_id"": ""S0320"", ""semantic_labels"": 0, ""option_order"": ""PT|CAR|SLOW_MODES"", ""TimePT_scaled"": 0.615, ""WaitingTimePT_scaled"": 0.2333333333333333, ""MarginalCostPT_scaled"": 0.96, ""TimeCar_scaled"": 0.22, ""CostCarCHF_scaled"": 0.661, ""distance_km_scaled"": 9.2}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""label_mask_twin"", ""manipulation_type"": ""label_mask"", ""scenario_id"": ""S0645"", ""semantic_labels"": 0, ""option_order"": ""PT|CAR|SLOW_MODES"", ""TimePT_scaled"": 0.575, ""WaitingTimePT_scaled"": 0.1666666666666666, ""MarginalCostPT_scaled"": 0.64, ""TimeCar_scaled"": 0.24, ""CostCarCHF_scaled"": 0.567, ""distance_km_scaled"": 7.0}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""monotonicity"", ""manipulation_type"": ""monotonicity"", ""scenario_id"": ""S0130"", ""semantic_labels"": 1, ""option_order"": ""PT|CAR|SLOW_MODES"", ""TimePT_scaled"": 0.09375, ""WaitingTimePT_scaled"": 0.0, ""MarginalCostPT_scaled"": 0.0, ""TimeCar_scaled"": 0.05, ""CostCarCHF_scaled"": 0.123, ""distance_km_scaled"": 1.4}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""monotonicity"", ""manipulation_type"": ""monotonicity"", ""scenario_id"": ""S0614"", ""semantic_labels"": 1, ""option_order"": ""PT|CAR|SLOW_MODES"", ""TimePT_scaled"": 0.315, ""WaitingTimePT_scaled"": 0.15, ""MarginalCostPT_scaled"": 1.24, ""TimeCar_scaled"": 0.15, ""CostCarCHF_scaled"": 0.33875, ""distance_km_scaled"": 3.0}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""order_twin"", ""manipulation_type"": ""order_randomization"", ""scenario_id"": ""S0248"", ""semantic_labels"": 1, ""option_order"": ""SLOW_MODES|PT|CAR"", ""TimePT_scaled"": 1.14, ""WaitingTimePT_scaled"": 0.4, ""MarginalCostPT_scaled"": 0.0, ""TimeCar_scaled"": 1.495, ""CostCarCHF_scaled"": 5.484, ""distance_km_scaled"": 85.7}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""order_twin"", ""manipulation_type"": ""order_randomization"", ""scenario_id"": ""S0292"", ""semantic_labels"": 1, ""option_order"": ""CAR|PT|SLOW_MODES"", ""TimePT_scaled"": 0.72, ""WaitingTimePT_scaled"": 0.25, ""MarginalCostPT_scaled"": 2.5, ""TimeCar_scaled"": 0.34, ""CostCarCHF_scaled"": 0.791, ""distance_km_scaled"": 10.8}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""paraphrase_twin"", ""manipulation_type"": ""paraphrase"", ""scenario_id"": ""S0130"", ""semantic_labels"": 1, ""option_order"": ""PT|CAR|SLOW_MODES"", ""TimePT_scaled"": 0.075, ""WaitingTimePT_scaled"": 0.0, ""MarginalCostPT_scaled"": 0.0, ""TimeCar_scaled"": 0.05, ""CostCarCHF_scaled"": 0.123, ""distance_km_scaled"": 1.4}",2,1,0.0,-0.0
pooled,"{""model_key"": ""qwen3.5_9b"", ""human_id"": 28240523, ""prompt_arm"": ""semantic_arm"", ""task_role"": ""paraphrase_twin"", ""manipulation_type"": ""paraphrase"", ""scenario_id"": ""S0614"", ""semantic_labels"": 1, ""option_order"": ""PT|CAR|SLOW_MODES"", ""TimePT_scaled"": 0.315, ""WaitingTimePT_scaled"": 0.15, ""MarginalCostPT_scaled"": 1.24, ""TimeCar_scaled"": 0.12, ""CostCarCHF_scaled"": 0.271, ""distance_km_scaled"": 3.0}",2,1,0.0,-0.0
