run_label,run_id,synthetic_respondent_id,persona_id,task_position,task_id,survey_stratum,ga,car_av,choice_label,choice_code,choice_name,is_valid_choice
ai_run_01,1,193,SMAI01_0193,2,SMAI01_0193_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,193,SMAI01_0193,3,SMAI01_0193_T03,1,0,1,C,3,CAR,1
ai_run_01,1,193,SMAI01_0193,4,SMAI01_0193_T04,1,0,1,A,1,TRAIN,1
ai_run_01,1,193,SMAI01_0193,5,SMAI01_0193_T05,1,0,1,C,3,CAR,1
ai_run_01,1,193,SMAI01_0193,6,SMAI01_0193_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,193,SMAI01_0193,7,SMAI01_0193_T07,1,0,1,A,1,TRAIN,1
ai_run_01,1,193,SMAI01_0193,8,SMAI01_0193_T08,1,0,1,A,1,TRAIN,1
ai_run_01,1,193,SMAI01_0193,9,SMAI01_0193_T09,1,0,1,C,3,CAR,1
ai_run_01,1,194,SMAI01_0194,1,SMAI01_0194_T01,0,0,1,C,3,CAR,1
ai_run_01,1,194,SMAI01_0194,2,SMAI01_0194_T02,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,194,SMAI01_0194,3,SMAI01_0194_T03,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,194,SMAI01_0194,4,SMAI01_0194_T04,0,0,1,C,3,CAR,1
ai_run_01,1,194,SMAI01_0194,5,SMAI01_0194_T05,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,194,SMAI01_0194,6,SMAI01_0194_T06,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,194,SMAI01_0194,7,SMAI01_0194_T07,0,0,1,C,3,CAR,1
ai_run_01,1,194,SMAI01_0194,8,SMAI01_0194_T08,0,0,1,A,1,TRAIN,1
ai_run_01,1,194,SMAI01_0194,9,SMAI01_0194_T09,0,0,1,C,3,CAR,1
ai_run_01,1,195,SMAI01_0195,1,SMAI01_0195_T01,0,1,1,B,2,SWISSMETRO,1
ai_run_01,1,195,SMAI01_0195,2,SMAI01_0195_T02,0,1,1,B,2,SWISSMETRO,1
ai_run_01,1,195,SMAI01_0195,3,SMAI01_0195_T03,0,1,1,B,2,SWISSMETRO,1
ai_run_01,1,195,SMAI01_0195,4,SMAI01_0195_T04,0,1,1,B,2,SWISSMETRO,1
ai_run_01,1,195,SMAI01_0195,5,SMAI01_0195_T05,0,1,1,B,2,SWISSMETRO,1
ai_run_01,1,195,SMAI01_0195,6,SMAI01_0195_T06,0,1,1,B,2,SWISSMETRO,1
ai_run_01,1,195,SMAI01_0195,7,SMAI01_0195_T07,0,1,1,B,2,SWISSMETRO,1
ai_run_01,1,195,SMAI01_0195,8,SMAI01_0195_T08,0,1,1,B,2,SWISSMETRO,1
ai_run_01,1,195,SMAI01_0195,9,SMAI01_0195_T09,0,1,1,B,2,SWISSMETRO,1
ai_run_01,1,196,SMAI01_0196,1,SMAI01_0196_T01,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,196,SMAI01_0196,2,SMAI01_0196_T02,0,0,1,A,1,TRAIN,1
ai_run_01,1,196,SMAI01_0196,3,SMAI01_0196_T03,0,0,1,A,1,TRAIN,1
ai_run_01,1,196,SMAI01_0196,4,SMAI01_0196_T04,0,0,1,C,3,CAR,1
ai_run_01,1,196,SMAI01_0196,5,SMAI01_0196_T05,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,196,SMAI01_0196,6,SMAI01_0196_T06,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,196,SMAI01_0196,7,SMAI01_0196_T07,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,196,SMAI01_0196,8,SMAI01_0196_T08,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,196,SMAI01_0196,9,SMAI01_0196_T09,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,197,SMAI01_0197,1,SMAI01_0197_T01,1,0,1,C,3,CAR,1
ai_run_01,1,197,SMAI01_0197,2,SMAI01_0197_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,197,SMAI01_0197,3,SMAI01_0197_T03,1,0,1,C,3,CAR,1
ai_run_01,1,197,SMAI01_0197,4,SMAI01_0197_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,197,SMAI01_0197,5,SMAI01_0197_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,197,SMAI01_0197,6,SMAI01_0197_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,197,SMAI01_0197,7,SMAI01_0197_T07,1,0,1,C,3,CAR,1
ai_run_01,1,197,SMAI01_0197,8,SMAI01_0197_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,197,SMAI01_0197,9,SMAI01_0197_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,198,SMAI01_0198,1,SMAI01_0198_T01,1,0,1,C,3,CAR,1
ai_run_01,1,198,SMAI01_0198,2,SMAI01_0198_T02,1,0,1,A,1,TRAIN,1
ai_run_01,1,198,SMAI01_0198,3,SMAI01_0198_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,198,SMAI01_0198,4,SMAI01_0198_T04,1,0,1,C,3,CAR,1
ai_run_01,1,198,SMAI01_0198,5,SMAI01_0198_T05,1,0,1,C,3,CAR,1
ai_run_01,1,198,SMAI01_0198,6,SMAI01_0198_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,198,SMAI01_0198,7,SMAI01_0198_T07,1,0,1,C,3,CAR,1
ai_run_01,1,198,SMAI01_0198,8,SMAI01_0198_T08,1,0,1,A,1,TRAIN,1
ai_run_01,1,198,SMAI01_0198,9,SMAI01_0198_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,199,SMAI01_0199,1,SMAI01_0199_T01,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,199,SMAI01_0199,2,SMAI01_0199_T02,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,199,SMAI01_0199,3,SMAI01_0199_T03,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,199,SMAI01_0199,4,SMAI01_0199_T04,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,199,SMAI01_0199,5,SMAI01_0199_T05,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,199,SMAI01_0199,6,SMAI01_0199_T06,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,199,SMAI01_0199,7,SMAI01_0199_T07,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,199,SMAI01_0199,8,SMAI01_0199_T08,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,199,SMAI01_0199,9,SMAI01_0199_T09,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,200,SMAI01_0200,1,SMAI01_0200_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,200,SMAI01_0200,2,SMAI01_0200_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,200,SMAI01_0200,3,SMAI01_0200_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,200,SMAI01_0200,4,SMAI01_0200_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,200,SMAI01_0200,5,SMAI01_0200_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,200,SMAI01_0200,6,SMAI01_0200_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,200,SMAI01_0200,7,SMAI01_0200_T07,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,200,SMAI01_0200,8,SMAI01_0200_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,200,SMAI01_0200,9,SMAI01_0200_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,201,SMAI01_0201,1,SMAI01_0201_T01,0,0,1,A,1,TRAIN,1
ai_run_01,1,201,SMAI01_0201,2,SMAI01_0201_T02,0,0,1,C,3,CAR,1
ai_run_01,1,201,SMAI01_0201,3,SMAI01_0201_T03,0,0,1,A,1,TRAIN,1
ai_run_01,1,201,SMAI01_0201,4,SMAI01_0201_T04,0,0,1,A,1,TRAIN,1
ai_run_01,1,201,SMAI01_0201,5,SMAI01_0201_T05,0,0,1,A,1,TRAIN,1
ai_run_01,1,201,SMAI01_0201,6,SMAI01_0201_T06,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,201,SMAI01_0201,7,SMAI01_0201_T07,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,201,SMAI01_0201,8,SMAI01_0201_T08,0,0,1,C,3,CAR,1
ai_run_01,1,201,SMAI01_0201,9,SMAI01_0201_T09,0,0,1,A,1,TRAIN,1
ai_run_01,1,202,SMAI01_0202,1,SMAI01_0202_T01,1,0,1,C,3,CAR,1
ai_run_01,1,202,SMAI01_0202,2,SMAI01_0202_T02,1,0,1,C,3,CAR,1
ai_run_01,1,202,SMAI01_0202,3,SMAI01_0202_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,202,SMAI01_0202,4,SMAI01_0202_T04,1,0,1,A,1,TRAIN,1
ai_run_01,1,202,SMAI01_0202,5,SMAI01_0202_T05,1,0,1,C,3,CAR,1
ai_run_01,1,202,SMAI01_0202,6,SMAI01_0202_T06,1,0,1,C,3,CAR,1
ai_run_01,1,202,SMAI01_0202,7,SMAI01_0202_T07,1,0,1,C,3,CAR,1
ai_run_01,1,202,SMAI01_0202,8,SMAI01_0202_T08,1,0,1,C,3,CAR,1
ai_run_01,1,202,SMAI01_0202,9,SMAI01_0202_T09,1,0,1,C,3,CAR,1
ai_run_01,1,203,SMAI01_0203,1,SMAI01_0203_T01,1,0,1,C,3,CAR,1
ai_run_01,1,203,SMAI01_0203,2,SMAI01_0203_T02,1,0,1,A,1,TRAIN,1
ai_run_01,1,203,SMAI01_0203,3,SMAI01_0203_T03,1,0,1,A,1,TRAIN,1
ai_run_01,1,203,SMAI01_0203,4,SMAI01_0203_T04,1,0,1,C,3,CAR,1
ai_run_01,1,203,SMAI01_0203,5,SMAI01_0203_T05,1,0,1,C,3,CAR,1
ai_run_01,1,203,SMAI01_0203,6,SMAI01_0203_T06,1,0,1,C,3,CAR,1
ai_run_01,1,203,SMAI01_0203,7,SMAI01_0203_T07,1,0,1,C,3,CAR,1
ai_run_01,1,203,SMAI01_0203,8,SMAI01_0203_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,203,SMAI01_0203,9,SMAI01_0203_T09,1,0,1,C,3,CAR,1
ai_run_01,1,204,SMAI01_0204,1,SMAI01_0204_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,204,SMAI01_0204,2,SMAI01_0204_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,204,SMAI01_0204,3,SMAI01_0204_T03,1,0,1,A,1,TRAIN,1
ai_run_01,1,204,SMAI01_0204,4,SMAI01_0204_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,204,SMAI01_0204,5,SMAI01_0204_T05,1,0,1,A,1,TRAIN,1
ai_run_01,1,204,SMAI01_0204,6,SMAI01_0204_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,204,SMAI01_0204,7,SMAI01_0204_T07,1,0,1,C,3,CAR,1
ai_run_01,1,204,SMAI01_0204,8,SMAI01_0204_T08,1,0,1,A,1,TRAIN,1
ai_run_01,1,204,SMAI01_0204,9,SMAI01_0204_T09,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,205,SMAI01_0205,1,SMAI01_0205_T01,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,205,SMAI01_0205,2,SMAI01_0205_T02,0,0,0,A,1,TRAIN,1
ai_run_01,1,205,SMAI01_0205,3,SMAI01_0205_T03,0,0,0,A,1,TRAIN,1
ai_run_01,1,205,SMAI01_0205,4,SMAI01_0205_T04,0,0,0,A,1,TRAIN,1
ai_run_01,1,205,SMAI01_0205,5,SMAI01_0205_T05,0,0,0,A,1,TRAIN,1
ai_run_01,1,205,SMAI01_0205,6,SMAI01_0205_T06,0,0,0,A,1,TRAIN,1
ai_run_01,1,205,SMAI01_0205,7,SMAI01_0205_T07,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,205,SMAI01_0205,8,SMAI01_0205_T08,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,205,SMAI01_0205,9,SMAI01_0205_T09,0,0,0,A,1,TRAIN,1
ai_run_01,1,206,SMAI01_0206,1,SMAI01_0206_T01,0,0,1,C,3,CAR,1
ai_run_01,1,206,SMAI01_0206,2,SMAI01_0206_T02,0,0,1,A,1,TRAIN,1
ai_run_01,1,206,SMAI01_0206,3,SMAI01_0206_T03,0,0,1,C,3,CAR,1
ai_run_01,1,206,SMAI01_0206,4,SMAI01_0206_T04,0,0,1,C,3,CAR,1
ai_run_01,1,206,SMAI01_0206,5,SMAI01_0206_T05,0,0,1,C,3,CAR,1
ai_run_01,1,206,SMAI01_0206,6,SMAI01_0206_T06,0,0,1,C,3,CAR,1
ai_run_01,1,206,SMAI01_0206,7,SMAI01_0206_T07,0,0,1,C,3,CAR,1
ai_run_01,1,206,SMAI01_0206,8,SMAI01_0206_T08,0,0,1,C,3,CAR,1
ai_run_01,1,206,SMAI01_0206,9,SMAI01_0206_T09,0,0,1,C,3,CAR,1
ai_run_01,1,207,SMAI01_0207,1,SMAI01_0207_T01,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,207,SMAI01_0207,2,SMAI01_0207_T02,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,207,SMAI01_0207,3,SMAI01_0207_T03,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,207,SMAI01_0207,4,SMAI01_0207_T04,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,207,SMAI01_0207,5,SMAI01_0207_T05,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,207,SMAI01_0207,6,SMAI01_0207_T06,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,207,SMAI01_0207,7,SMAI01_0207_T07,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,207,SMAI01_0207,8,SMAI01_0207_T08,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,207,SMAI01_0207,9,SMAI01_0207_T09,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,208,SMAI01_0208,1,SMAI01_0208_T01,1,0,1,A,1,TRAIN,1
ai_run_01,1,208,SMAI01_0208,2,SMAI01_0208_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,208,SMAI01_0208,3,SMAI01_0208_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,208,SMAI01_0208,4,SMAI01_0208_T04,1,0,1,A,1,TRAIN,1
ai_run_01,1,208,SMAI01_0208,5,SMAI01_0208_T05,1,0,1,A,1,TRAIN,1
ai_run_01,1,208,SMAI01_0208,6,SMAI01_0208_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,208,SMAI01_0208,7,SMAI01_0208_T07,1,0,1,C,3,CAR,1
ai_run_01,1,208,SMAI01_0208,8,SMAI01_0208_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,208,SMAI01_0208,9,SMAI01_0208_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,209,SMAI01_0209,1,SMAI01_0209_T01,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,209,SMAI01_0209,2,SMAI01_0209_T02,0,0,0,A,1,TRAIN,1
ai_run_01,1,209,SMAI01_0209,3,SMAI01_0209_T03,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,209,SMAI01_0209,4,SMAI01_0209_T04,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,209,SMAI01_0209,5,SMAI01_0209_T05,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,209,SMAI01_0209,6,SMAI01_0209_T06,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,209,SMAI01_0209,7,SMAI01_0209_T07,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,209,SMAI01_0209,8,SMAI01_0209_T08,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,209,SMAI01_0209,9,SMAI01_0209_T09,0,0,0,A,1,TRAIN,1
ai_run_01,1,210,SMAI01_0210,1,SMAI01_0210_T01,1,0,1,C,3,CAR,1
ai_run_01,1,210,SMAI01_0210,2,SMAI01_0210_T02,1,0,1,C,3,CAR,1
ai_run_01,1,210,SMAI01_0210,3,SMAI01_0210_T03,1,0,1,C,3,CAR,1
ai_run_01,1,210,SMAI01_0210,4,SMAI01_0210_T04,1,0,1,C,3,CAR,1
ai_run_01,1,210,SMAI01_0210,5,SMAI01_0210_T05,1,0,1,C,3,CAR,1
ai_run_01,1,210,SMAI01_0210,6,SMAI01_0210_T06,1,0,1,C,3,CAR,1
ai_run_01,1,210,SMAI01_0210,7,SMAI01_0210_T07,1,0,1,C,3,CAR,1
ai_run_01,1,210,SMAI01_0210,8,SMAI01_0210_T08,1,0,1,C,3,CAR,1
ai_run_01,1,210,SMAI01_0210,9,SMAI01_0210_T09,1,0,1,C,3,CAR,1
ai_run_01,1,211,SMAI01_0211,1,SMAI01_0211_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,211,SMAI01_0211,2,SMAI01_0211_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,211,SMAI01_0211,3,SMAI01_0211_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,211,SMAI01_0211,4,SMAI01_0211_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,211,SMAI01_0211,5,SMAI01_0211_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,211,SMAI01_0211,6,SMAI01_0211_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,211,SMAI01_0211,7,SMAI01_0211_T07,1,0,1,C,3,CAR,1
ai_run_01,1,211,SMAI01_0211,8,SMAI01_0211_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,211,SMAI01_0211,9,SMAI01_0211_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,212,SMAI01_0212,1,SMAI01_0212_T01,1,0,1,C,3,CAR,1
ai_run_01,1,212,SMAI01_0212,2,SMAI01_0212_T02,1,0,1,C,3,CAR,1
ai_run_01,1,212,SMAI01_0212,3,SMAI01_0212_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,212,SMAI01_0212,4,SMAI01_0212_T04,1,0,1,A,1,TRAIN,1
ai_run_01,1,212,SMAI01_0212,5,SMAI01_0212_T05,1,0,1,C,3,CAR,1
ai_run_01,1,212,SMAI01_0212,6,SMAI01_0212_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,212,SMAI01_0212,7,SMAI01_0212_T07,1,0,1,C,3,CAR,1
ai_run_01,1,212,SMAI01_0212,8,SMAI01_0212_T08,1,0,1,C,3,CAR,1
ai_run_01,1,212,SMAI01_0212,9,SMAI01_0212_T09,1,0,1,C,3,CAR,1
ai_run_01,1,213,SMAI01_0213,1,SMAI01_0213_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,213,SMAI01_0213,2,SMAI01_0213_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,213,SMAI01_0213,3,SMAI01_0213_T03,1,0,1,C,3,CAR,1
ai_run_01,1,213,SMAI01_0213,4,SMAI01_0213_T04,1,0,1,A,1,TRAIN,1
ai_run_01,1,213,SMAI01_0213,5,SMAI01_0213_T05,1,0,1,C,3,CAR,1
ai_run_01,1,213,SMAI01_0213,6,SMAI01_0213_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,213,SMAI01_0213,7,SMAI01_0213_T07,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,213,SMAI01_0213,8,SMAI01_0213_T08,1,0,1,A,1,TRAIN,1
ai_run_01,1,213,SMAI01_0213,9,SMAI01_0213_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,214,SMAI01_0214,1,SMAI01_0214_T01,1,0,1,C,3,CAR,1
ai_run_01,1,214,SMAI01_0214,2,SMAI01_0214_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,214,SMAI01_0214,3,SMAI01_0214_T03,1,0,1,C,3,CAR,1
ai_run_01,1,214,SMAI01_0214,4,SMAI01_0214_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,214,SMAI01_0214,5,SMAI01_0214_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,214,SMAI01_0214,6,SMAI01_0214_T06,1,0,1,A,1,TRAIN,1
ai_run_01,1,214,SMAI01_0214,7,SMAI01_0214_T07,1,0,1,A,1,TRAIN,1
ai_run_01,1,214,SMAI01_0214,8,SMAI01_0214_T08,1,0,1,A,1,TRAIN,1
ai_run_01,1,214,SMAI01_0214,9,SMAI01_0214_T09,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,215,SMAI01_0215,1,SMAI01_0215_T01,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,215,SMAI01_0215,2,SMAI01_0215_T02,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,215,SMAI01_0215,3,SMAI01_0215_T03,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,215,SMAI01_0215,4,SMAI01_0215_T04,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,215,SMAI01_0215,5,SMAI01_0215_T05,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,215,SMAI01_0215,6,SMAI01_0215_T06,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,215,SMAI01_0215,7,SMAI01_0215_T07,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,215,SMAI01_0215,8,SMAI01_0215_T08,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,215,SMAI01_0215,9,SMAI01_0215_T09,0,0,1,A,1,TRAIN,1
ai_run_01,1,216,SMAI01_0216,1,SMAI01_0216_T01,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,216,SMAI01_0216,2,SMAI01_0216_T02,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,216,SMAI01_0216,3,SMAI01_0216_T03,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,216,SMAI01_0216,4,SMAI01_0216_T04,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,216,SMAI01_0216,5,SMAI01_0216_T05,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,216,SMAI01_0216,6,SMAI01_0216_T06,0,0,1,C,3,CAR,1
ai_run_01,1,216,SMAI01_0216,7,SMAI01_0216_T07,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,216,SMAI01_0216,8,SMAI01_0216_T08,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,216,SMAI01_0216,9,SMAI01_0216_T09,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,217,SMAI01_0217,1,SMAI01_0217_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,217,SMAI01_0217,2,SMAI01_0217_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,217,SMAI01_0217,3,SMAI01_0217_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,217,SMAI01_0217,4,SMAI01_0217_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,217,SMAI01_0217,5,SMAI01_0217_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,217,SMAI01_0217,6,SMAI01_0217_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,217,SMAI01_0217,7,SMAI01_0217_T07,1,0,1,C,3,CAR,1
ai_run_01,1,217,SMAI01_0217,8,SMAI01_0217_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,217,SMAI01_0217,9,SMAI01_0217_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,218,SMAI01_0218,1,SMAI01_0218_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,218,SMAI01_0218,2,SMAI01_0218_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,218,SMAI01_0218,3,SMAI01_0218_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,218,SMAI01_0218,4,SMAI01_0218_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,218,SMAI01_0218,5,SMAI01_0218_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,218,SMAI01_0218,6,SMAI01_0218_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,218,SMAI01_0218,7,SMAI01_0218_T07,1,0,1,C,3,CAR,1
ai_run_01,1,218,SMAI01_0218,8,SMAI01_0218_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,218,SMAI01_0218,9,SMAI01_0218_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,219,SMAI01_0219,1,SMAI01_0219_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,219,SMAI01_0219,2,SMAI01_0219_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,219,SMAI01_0219,3,SMAI01_0219_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,219,SMAI01_0219,4,SMAI01_0219_T04,1,0,1,A,1,TRAIN,1
ai_run_01,1,219,SMAI01_0219,5,SMAI01_0219_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,219,SMAI01_0219,6,SMAI01_0219_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,219,SMAI01_0219,7,SMAI01_0219_T07,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,219,SMAI01_0219,8,SMAI01_0219_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,219,SMAI01_0219,9,SMAI01_0219_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,220,SMAI01_0220,1,SMAI01_0220_T01,1,0,1,A,1,TRAIN,1
ai_run_01,1,220,SMAI01_0220,2,SMAI01_0220_T02,1,0,1,A,1,TRAIN,1
ai_run_01,1,220,SMAI01_0220,3,SMAI01_0220_T03,1,0,1,C,3,CAR,1
ai_run_01,1,220,SMAI01_0220,4,SMAI01_0220_T04,1,0,1,A,1,TRAIN,1
ai_run_01,1,220,SMAI01_0220,5,SMAI01_0220_T05,1,0,1,C,3,CAR,1
ai_run_01,1,220,SMAI01_0220,6,SMAI01_0220_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,220,SMAI01_0220,7,SMAI01_0220_T07,1,0,1,C,3,CAR,1
ai_run_01,1,220,SMAI01_0220,8,SMAI01_0220_T08,1,0,1,C,3,CAR,1
ai_run_01,1,220,SMAI01_0220,9,SMAI01_0220_T09,1,0,1,C,3,CAR,1
ai_run_01,1,221,SMAI01_0221,1,SMAI01_0221_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,221,SMAI01_0221,2,SMAI01_0221_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,221,SMAI01_0221,3,SMAI01_0221_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,221,SMAI01_0221,4,SMAI01_0221_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,221,SMAI01_0221,5,SMAI01_0221_T05,1,0,1,A,1,TRAIN,1
ai_run_01,1,221,SMAI01_0221,6,SMAI01_0221_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,221,SMAI01_0221,7,SMAI01_0221_T07,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,221,SMAI01_0221,8,SMAI01_0221_T08,1,0,1,A,1,TRAIN,1
ai_run_01,1,221,SMAI01_0221,9,SMAI01_0221_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,222,SMAI01_0222,1,SMAI01_0222_T01,1,0,1,C,3,CAR,1
ai_run_01,1,222,SMAI01_0222,2,SMAI01_0222_T02,1,0,1,B,2,SWISSMETRO,1
