model_key,block_template_id,task_index,task_role,pair_id,manipulation_type,n_repeats,exact_repeat_flip_rate,response_entropy
gpt_oss_120b,GOT0020,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0020,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0020,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0020,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0020,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0020,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0020,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0021,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0021,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0021,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0021,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0021,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0021,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0021,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0021,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0021,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0021,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0021,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0021,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0021,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0021,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0021,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0021,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0022,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0022,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0022,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0022,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0022,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0022,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0022,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0022,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0022,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0022,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0022,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0022,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0022,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0022,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0022,15,dominance,DOM_1,dominance,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0022,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0023,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0023,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0023,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0023,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0023,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0023,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0023,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0023,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0023,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0023,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0023,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0023,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0023,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0023,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0023,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0023,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0024,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0024,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0024,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0024,4,core,CORE_4,core,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0024,5,core,CORE_5,core,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0024,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0024,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0024,8,paraphrase_twin,PARA_2,paraphrase,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0024,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0024,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0024,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0024,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0024,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0024,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0024,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0024,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0025,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0025,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0025,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0025,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0025,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0025,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0025,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0025,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0025,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0025,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0025,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0025,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0025,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0025,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0025,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0025,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0026,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0026,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0026,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0026,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0026,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0026,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0026,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0026,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0026,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0026,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0026,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0026,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0026,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0026,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0026,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0026,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0027,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0027,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0027,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0027,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0027,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0027,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0027,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0027,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0027,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0027,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0027,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0027,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0027,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0027,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0027,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0027,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0028,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0028,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0028,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0028,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0028,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0028,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0028,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0028,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0028,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0028,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0028,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0028,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0028,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0028,14,monotonicity,MONO_2,monotonicity,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0028,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0028,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0029,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0029,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0029,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0029,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0029,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0029,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0029,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0029,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0029,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0029,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0029,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0029,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0029,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0029,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0029,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0029,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0030,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0030,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0030,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0030,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0030,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0030,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0030,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0030,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0030,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0030,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0030,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0030,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0030,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0030,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0030,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0030,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0031,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0031,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0031,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0031,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0031,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0031,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0031,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0031,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0031,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0031,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0031,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0031,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0031,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0031,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0031,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0031,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0032,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0032,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0032,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0032,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0032,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0032,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0032,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0032,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0032,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0032,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0032,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0032,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0032,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0032,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0032,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0032,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0033,1,core,CORE_1,core,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0033,2,core,CORE_2,core,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0033,3,core,CORE_3,core,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0033,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0033,5,core,CORE_5,core,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0033,6,core,CORE_6,core,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0033,7,paraphrase_twin,PARA_1,paraphrase,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0033,8,paraphrase_twin,PARA_2,paraphrase,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0033,9,label_mask_twin,LABEL_1,label_mask,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0033,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0033,11,order_twin,ORDER_1,order_randomization,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0033,12,order_twin,ORDER_2,order_randomization,4,0.8333333333333334,1.0397207708399179
gpt_oss_120b,GOT0033,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0033,14,monotonicity,MONO_2,monotonicity,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0033,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0033,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0034,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0034,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0034,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0034,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0034,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0034,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0034,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0034,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0034,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0034,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0034,11,order_twin,ORDER_1,order_randomization,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0034,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0034,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0034,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0034,15,dominance,DOM_1,dominance,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0034,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0035,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0035,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0035,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0035,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0035,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0035,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0035,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0035,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0035,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0035,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0035,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0035,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0035,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0035,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0035,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0035,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0036,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0036,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0036,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0036,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0036,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0036,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0036,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0036,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0036,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0036,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0036,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0036,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0036,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0036,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0036,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0036,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0037,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0037,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0037,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0037,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0037,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0037,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0037,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0037,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0037,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0037,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0037,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0037,12,order_twin,ORDER_2,order_randomization,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0037,13,monotonicity,MONO_1,monotonicity,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0037,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0037,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0037,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0038,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0038,2,core,CORE_2,core,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0038,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0038,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0038,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0038,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0038,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0038,8,paraphrase_twin,PARA_2,paraphrase,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0038,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0038,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0038,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0038,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0038,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0038,14,monotonicity,MONO_2,monotonicity,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0038,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0038,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0039,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0039,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0039,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0039,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0039,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0039,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0039,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0039,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0039,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0039,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0039,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0039,12,order_twin,ORDER_2,order_randomization,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0039,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0039,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0039,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0039,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0040,1,core,CORE_1,core,4,0.0,-0.0
